Date,Open,High,Low,Close,Volume
2010-07-26 00:00:00+05:30,333.64890302340444,337.29272250038036,332.8567641502949,336.3619689941406,2766490
2010-07-27 00:00:00+05:30,338.63932288390976,340.54045108983024,335.15391714402955,336.32232666015625,2106602
2010-07-28 00:00:00+05:30,337.05488213739693,339.8075678545466,335.47060537059366,338.42132568359375,4359228
2010-07-29 00:00:00+05:30,339.4337230009191,339.4337230009191,337.0517319623162,337.44873046875,5331904
2010-07-30 00:00:00+05:30,337.05180596983143,337.44880456343543,331.4938256593748,333.3994140625,1283426
2010-08-02 00:00:00+05:30,334.6698535323688,336.83350096662355,332.2878616922807,332.803955078125,2827762
2010-08-03 00:00:00+05:30,333.8758661685069,335.2653614498265,328.93322810735225,330.3227233886719,1281552
2010-08-04 00:00:00+05:30,331.890775872201,346.18272315856376,331.8312163994941,344.9123229980469,5583934
2010-08-05 00:00:00+05:30,346.1826953976772,350.3114895305463,343.6617645902812,348.505126953125,2912950
2010-08-06 00:00:00+05:30,349.35871017971385,350.7482050497468,341.67679823345014,343.2846374511719,2437734
2010-08-09 00:00:00+05:30,341.87534020204674,350.82765342240424,335.9004921299312,349.2991943359375,4259986
2010-08-10 00:00:00+05:30,351.3437943378579,351.3437943378579,341.97463618119787,343.205322265625,1545194
2010-08-11 00:00:00+05:30,342.21279159995817,346.57977617954003,339.3543968471485,340.6843566894531,4020248
2010-08-12 00:00:00+05:30,340.18807026622596,340.18807026622596,335.94018089660665,338.81842041015625,2278092
2010-08-13 00:00:00+05:30,340.2276206933748,342.5699208899084,332.68465127310157,339.1954345703125,2589906
2010-08-16 00:00:00+05:30,340.22784386604883,342.4311815326587,336.9724500820657,339.0765380859375,1319098
2010-08-17 00:00:00+05:30,337.48842281761057,341.8157162581731,335.066741604992,337.52813720703125,1733196
2010-08-18 00:00:00+05:30,338.6397153691867,347.6912761858712,337.4487198872318,345.82537841796875,2888916
2010-08-19 00:00:00+05:30,346.9768194485496,349.7161198207564,344.31692365236864,346.2026672363281,2148534
2010-08-20 00:00:00+05:30,344.99179943045095,349.3190940638724,342.60980771976887,344.9719543457031,1746396
2010-08-23 00:00:00+05:30,341.41875178901586,347.55238421093406,340.2476012244961,345.54754638671875,1049830
2010-08-24 00:00:00+05:30,345.38887462375266,350.1131689230265,343.40388109143225,345.6667785644531,2650474
2010-08-25 00:00:00+05:30,346.18282845401217,349.95431569060975,343.9199312658786,345.865234375,2379968
2010-08-26 00:00:00+05:30,346.9767114494572,348.96170407788657,341.5179817212764,347.9692077636719,4204428
2010-08-27 00:00:00+05:30,346.22243857214835,346.5797469727154,337.84577854957706,339.8506164550781,1276514
2010-08-30 00:00:00+05:30,342.5303739810184,342.5303739810184,333.5185012635215,335.72186279296875,1558570
2010-08-31 00:00:00+05:30,333.4788758680555,336.5357704096878,329.5882938291033,334.9676208496094,2447874
2010-09-01 00:00:00+05:30,334.272753406457,341.81572527667396,333.4787563674868,340.7835388183594,2745484
2010-09-02 00:00:00+05:30,344.39618912771573,344.39618912771573,334.07422841610696,335.1064147949219,2758800
2010-09-03 00:00:00+05:30,337.4486845075743,338.04418218611704,331.5333978750377,332.40679931640625,2777970
2010-09-06 00:00:00+05:30,332.68477786656166,340.4262494278957,332.68477786656166,339.57269287109375,2287978
2010-09-07 00:00:00+05:30,340.62476157867803,347.33404687787834,339.830764465441,345.9246826171875,2484236
2010-09-08 00:00:00+05:30,343.00671411029657,350.50999567380575,340.9820313929642,348.9815368652344,4189478
2010-09-09 00:00:00+05:30,350.15263094176055,350.35113016565043,345.924587780561,347.2545471191406,2938158
2010-09-13 00:00:00+05:30,345.92475374828905,352.93178940578156,345.6667191719498,349.2595520019531,2349410
2010-09-14 00:00:00+05:30,350.54974448877095,356.90172173885065,349.477843481646,355.4526672363281,3071038
2010-09-15 00:00:00+05:30,357.2987419405137,365.0005245146912,356.90174333835756,363.17431640625,5560394
2010-09-16 00:00:00+05:30,360.47470653842333,362.6383536209788,343.20526850491956,355.4725341796875,2334264
2010-09-17 00:00:00+05:30,357.3383374251053,364.7423690858332,357.3383374251053,362.7772216796875,3007978
2010-09-20 00:00:00+05:30,364.04788411235313,365.9931878419478,359.9588014924912,362.1621398925781,2419108
2010-09-21 00:00:00+05:30,362.06267257011206,380.3246056164116,361.38777019831434,378.7167663574219,4997184
2010-09-22 00:00:00+05:30,379.53072151810176,381.1187161688051,369.20875628852997,371.2929992675781,4031066
2010-09-23 00:00:00+05:30,373.1787380208632,375.2828260592739,368.3353495535663,369.74468994140625,3327236
2010-09-24 00:00:00+05:30,370.4392607504039,372.34487278124755,367.2235828523664,369.98272705078125,2738784
2010-09-27 00:00:00+05:30,371.19365844973066,373.7543040413599,366.03267710230125,368.255859375,3423290
2010-09-28 00:00:00+05:30,367.3230978853491,369.32793675094916,362.89655207689657,365.09991455078125,2521714
2010-09-29 00:00:00+05:30,367.2235855408053,372.0868168087781,363.213910677516,365.3775329589844,3370194
2010-09-30 00:00:00+05:30,367.2237725461178,369.2087659112319,363.3133453091933,367.9979248046875,7560924
2010-10-01 00:00:00+05:30,368.01770330591444,383.5006487524416,366.03271029994943,381.75384521484375,3326156
2010-10-04 00:00:00+05:30,383.798433884359,387.07367265296097,378.3397026033557,379.4512939453125,2140956
2010-10-05 00:00:00+05:30,377.14864464378206,383.4807767342385,375.6202098288894,377.2478942871094,2211664
2010-10-06 00:00:00+05:30,377.1487201538952,384.25500573125015,377.1487201538952,380.9797668457031,1838960
