Date,Open,High,Low,Close,Volume
2010-07-26 00:00:00+05:30,250.5916331745368,252.38798896790266,250.5916331745368,251.88949584960938,4470816
2010-07-27 00:00:00+05:30,251.75938619407574,254.54373902033916,251.75938619407574,254.07669067382812,5093960
2010-07-28 00:00:00+05:30,254.09452666215356,254.9477956629632,252.5676242396521,254.3729705810547,3725168
2010-07-29 00:00:00+05:30,253.717304487439,255.08253054698568,252.46435066845,254.46726989746094,3613008
2010-07-30 00:00:00+05:30,252.8371299978829,254.29666938064156,247.89715054854594,250.44796752929688,4472672
2010-08-02 00:00:00+05:30,251.48978418612558,252.63945615661024,249.79671026060498,251.21583557128906,3815232
2010-08-03 00:00:00+05:30,251.93895141261433,253.19640072447766,248.7504192289609,250.07972717285156,2434584
2010-08-04 00:00:00+05:30,250.5916108287175,259.75302455793945,250.5916108287175,258.18121337890625,9536024
2010-08-05 00:00:00+05:30,258.6752581249455,261.08237949590955,257.0181241382173,257.709716796875,6594296
2010-08-06 00:00:00+05:30,256.9686901354419,259.75304154900306,256.16033004763375,257.2201843261719,3676480
2010-08-09 00:00:00+05:30,255.8460059430216,258.9357295236705,252.94938186309795,258.1947326660156,4201544
2010-08-10 00:00:00+05:30,257.77709470719566,257.77709470719566,252.837115540333,254.09906005859375,4811984
2010-08-11 00:00:00+05:30,254.54365685781653,256.6902936048606,251.48985151795563,252.46885681152344,5344800
2010-08-12 00:00:00+05:30,251.13055503140404,251.13055503140404,247.35820763822844,249.0377960205078,6973400
2010-08-13 00:00:00+05:30,249.2443211426968,251.3101299305462,247.44796567500168,249.4464111328125,5561808
2010-08-16 00:00:00+05:30,247.89714973611171,249.51387027786896,246.99897165735769,248.0677947998047,5193608
2010-08-17 00:00:00+05:30,247.44806441886277,249.3791473172314,245.2026191882016,247.04388427734375,5140640
2010-08-18 00:00:00+05:30,248.355150070834,253.24122848870843,247.7308989627744,252.14096069335938,6128144
2010-08-19 00:00:00+05:30,252.83712681745305,253.73530488785252,250.40755075138733,251.9030303955078,4826744
2010-08-20 00:00:00+05:30,251.7593516330518,251.7593516330518,247.3582784150641,248.7594451904297,4624824
2010-08-23 00:00:00+05:30,248.97488995969414,252.3879656517823,248.0138440846611,251.772705078125,4511832
2010-08-24 00:00:00+05:30,250.5018249296515,250.5018249296515,247.46597913755517,248.36865234375,5247552
2010-08-25 00:00:00+05:30,248.0767595148237,250.94643379193286,247.53335744813734,248.87612915039062,3502008
2010-08-26 00:00:00+05:30,249.24440729347248,249.95845445305662,246.7609537722507,248.40460205078125,7834984
2010-08-27 00:00:00+05:30,247.7175077929683,247.7175077929683,240.83745511417777,243.3972625732422,6973800
2010-08-30 00:00:00+05:30,244.24604677459132,245.74150439520037,239.48120802924694,242.54847717285156,4781168
2010-08-31 00:00:00+05:30,241.16083767282632,244.66373252170536,240.36594122430952,243.75209045410156,7722280
2010-09-01 00:00:00+05:30,243.7519954787,250.09761298039507,243.24900713024059,249.34762573242188,10131800
2010-09-02 00:00:00+05:30,251.40011396037417,252.74738145212325,246.6307782683098,247.26849365234375,3402512
2010-09-03 00:00:00+05:30,247.99595430088908,251.84912942850727,247.99595430088908,249.46446228027344,7606688
2010-09-06 00:00:00+05:30,250.25483093337655,255.08253740719223,250.19645813798547,254.33255004882812,6391192
2010-09-07 00:00:00+05:30,255.0825367378408,258.0375334097672,252.4059620723515,257.323486328125,8321272
2010-09-08 00:00:00+05:30,256.6094584294484,259.2680741203932,253.73528878655645,258.6213684082031,9386496
2010-09-09 00:00:00+05:30,257.7861281117627,260.47167209763603,256.69932374311855,260.0225830078125,7591392
2010-09-13 00:00:00+05:30,259.57347264343065,264.5134522266101,258.85493015860453,263.7859191894531,6650488
2010-09-14 00:00:00+05:30,265.01639593483526,269.45338625726924,264.96249648631476,267.2618408203125,9767144
2010-09-15 00:00:00+05:30,267.2079621761779,274.84247538121156,266.6690553617049,274.2002868652344,14344648
2010-09-16 00:00:00+05:30,272.33204549517274,272.33204549517274,265.70348794125806,266.39508056640625,7088984
2010-09-17 00:00:00+05:30,266.395138954565,270.5761625490496,265.806827891852,266.7723693847656,8616488
2010-09-20 00:00:00+05:30,267.20797353509545,271.07013920299767,267.20797353509545,270.2258605957031,5025976
